Country,Indicator,Indicator_Type,SeriesCode,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Role
Nigeria,6.3.1,Proportion of safely treated domestic wastewater flows (%),EN_WWT_WWDS,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2916,0.0,41.29955,0.0,Recipient
Pakistan,6.3.1,Proportion of safely treated domestic wastewater flows (%),EN_WWT_WWDS,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.10948,0.0,Recipient
Yemen,6.3.1,Proportion of safely treated domestic wastewater flows (%),EN_WWT_WWDS,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.40292,0.0,28.11094,0.0,Recipient
Austria,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.94,0.0,0.0,95.56,0.0,0.0,90.33,Donor
Belgium,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Donor
China,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,76.8,0.0,0.0,73.8,Donor
Denmark,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,Donor
Finland,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.64,0.0,0.0,93.97,0.0,0.0,91.48,Donor
France,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.28,0.0,0.0,100.0,0.0,0.0,66.22,Donor
Ireland,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.78,0.0,0.0,50.45,0.0,0.0,69.0,Donor
Italy,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88,Donor
Japan,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,50.0,0.0,0.0,50.0,Donor
Norway,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,Donor
Paraguay,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,66.67,Donor
Peru,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.58,0.0,0.0,23.5,Donor
Samoa,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,Donor
Spain,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,3.65,Donor
Sweden,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.85,0.0,0.0,52.96,0.0,0.0,52.96,Donor
Africa,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,0.0,0.0,43.6,0.0,0.0,77.5,Other
Albania,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
Americas,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,45.0,0.0,0.0,47.2,Other
Antigua and Barbuda,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
Asia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,76.6,0.0,0.0,79.1,Other
Australia and New Zealand,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,0.0,0.0,40.4,0.0,0.0,49.6,Other
Bosnia and Herzegovina,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,Other
Bulgaria,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,100.0,Other
Burkina Faso,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Other
Caribbean,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,0.0,50.0,Other
Central America,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6,0.0,0.0,57.2,Other
Central Asia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.0,0.0,0.0,Other
Central and Southern Asia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.0,0.0,0.0,Other
Croatia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.0,0.0,0.0,100.0,Other
Cyprus,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,87.5,0.0,0.0,87.5,Other
Côte d'Ivoire,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,85.71,Other
"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0.0,0.0,51.5,0.0,0.0,50.9,Other
Developing regions,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,49.6,0.0,0.0,63.0,Other
Dominican Republic,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.89,0.0,0.0,100.0,Other
Eastern Africa,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,0.0,0.0,75.8,0.0,0.0,92.8,Other
Eastern Asia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.0,0.0,79.4,0.0,0.0,81.2,Other
Eastern Europe,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,43.2,0.0,0.0,54.1,Other
Eastern and South-Eastern Asia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.0,81.3,0.0,0.0,80.8,Other
Estonia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,44.2,0.0,0.0,4.58,Other
Europe,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1,0.0,0.0,52.3,0.0,0.0,51.3,Other
Europe and Northern America,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1,0.0,0.0,51.6,0.0,0.0,50.9,Other
Fiji,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
Gabon,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,Other
Greece,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,16.67,0.0,0.0,66.67,Other
Hungary,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.77,0.0,0.0,34.04,0.0,0.0,7.83,Other
Iceland,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,Other
Israel,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
Kazakhstan,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71,0.0,0.0,0.0,Other
Landlocked developing countries (LLDCs),6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6,0.0,0.0,53.9,0.0,0.0,74.9,Other
Lao People's Democratic Republic,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,Other
Latin America and the Caribbean,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,45.4,0.0,0.0,49.1,Other
Latvia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.82,0.0,0.0,66.72,0.0,0.0,68.04,Other
Least Developed Countries (LDCs),6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.8,0.0,0.0,84.9,0.0,0.0,87.5,Other
Lebanon,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Other
Liberia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,Other
Lithuania,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09,0.0,0.0,33.51,0.0,0.0,28.17,Other
Madagascar,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.59,0.0,0.0,94.59,0.0,0.0,94.59,Other
Marshall Islands,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
Melanesia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
Mexico,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.27,0.0,0.0,56.89,Other
Micronesia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
Middle Africa,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,Other
Montenegro,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90.91,0.0,0.0,100.0,Other
Morocco,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.94,0.0,0.0,0.0,0.0,0.0,85.94,Other
Namibia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
Netherlands (Kingdom of the),6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0,9.52,0.0,0.0,11.69,Other
New Zealand,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.64,0.0,0.0,40.35,0.0,0.0,49.63,Other
North Macedonia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
Northern Africa,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8,0.0,0.0,0.0,0.0,0.0,85.9,Other
Northern Africa and Western Asia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,90.9,0.0,0.0,77.0,Other
Northern America,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,0.0,0.0,45.6,Other
Northern Europe,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6,0.0,0.0,54.9,0.0,0.0,52.7,Other
Oceania,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.8,0.0,0.0,43.3,0.0,0.0,54.1,Other
Oceania (exc. Australia and New Zealand),6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,Other
Panama,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,Other
Poland,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,42.55,0.0,0.0,63.33,Other
Polynesia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,Other
Republic of Korea,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.76,0.0,0.0,92.52,Other
Romania,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Other
Russian Federation,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,0.0,0.0,83.33,0.0,0.0,100.0,Other
Serbia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,Other
Singapore,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,Other
Slovenia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,27.27,0.0,0.0,30.0,Other
Small island developing States (SIDS),6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90.3,0.0,0.0,94.1,Other
South Africa,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,43.5,0.0,0.0,47.0,Other
South America,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,39.5,0.0,0.0,45.5,Other
South-Eastern Asia,6.3.2,Proportion of open water bodies with good ambient water quality (%),EN_H2O_OPAMBQ,PERCENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,97.9,0.0,0.0,76.3,Other
