Country,Indicator,Indicator_Type,SeriesCode,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Role
Malaysia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,3787.63158,553.94737,3203.42105,2473.15789,4624.21053,4065.39058,6060.22605,8594.73407,7171.97849,1453.0393,9060.0421,12197.57647,9238.83061,12115.46728,10877.3452,10082.34106,11335.92773,9398.81454,7618.3377,7812.77716,3159.5149,12173.37493,17136.11785,8859.12999,Not Assigned
Maldives,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,22.26484,20.4982,24.67118,31.76899,52.9337,73.23098,95.22941,132.43208,181.25543,157.96359,216.46895,423.53066,227.97687,360.81634,333.37522,297.97599,456.63906,457.80831,575.65803,961.03757,440.71171,642.8307,732.2271,761.5162,Not Assigned
Mali,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,82.43958,121.73159,243.80477,132.26084,101.0023,223.80315,83.3923,72.7945,180.2816,748.34705,405.90215,556.1473,397.86646,307.94091,144.21483,275.52554,356.47659,563.20847,467.29539,720.63884,536.85181,639.94417,715.65917,697.96571,Not Assigned
Malta,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,581.55703,235.23211,-418.67691,959.78471,12608.15841,25083.20897,17691.38647,39620.09614,12688.79599,2906.94804,5409.46632,21875.92885,14183.92805,12007.75563,11204.96858,5069.23777,4248.43262,38009.43064,69906.59091,22722.93927,29022.77426,82006.64913,23731.58292,23608.69415,Not Assigned
Marshall Islands,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,0.739,0.739,0.839,-1.152,1.156,3.303,1.9,7.011,5.738,44.89,-9.357,-4.381,21.374,32.568,-8.029,-5.39364,-3.05585,5.8355,9.75205,4.17723,3.04506,0.49943,2.57391,2.03947,Not Assigned
Mauritania,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,40.096,76.7,67.34035,101.95795,404.10203,811.86918,154.60164,139.37282,342.77066,-3.07204,130.52839,588.74956,1388.58742,1125.68374,501.03791,502.07394,271.19784,587.24377,772.89048,886.91636,930.52904,1063.54008,1409.85515,878.48977,Not Assigned
Mauritius,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,276.76612,-25.64428,32.10734,62.07552,11.16425,41.56468,105.30432,339.05287,382.91486,247.8426,429.94179,433.33101,589.0183,293.36916,455.56215,216.45519,378.76443,479.99589,460.51137,444.07776,224.66808,253.18925,579.77345,759.82126,Not Assigned
Mayotte,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,0.01,0.0,0.0,0.0,0.0,5.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Assigned
Mexico,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,18246.819,30056.232,24097.967,18269.315,25014.14697,25795.64874,21232.42249,32393.19726,29502.19441,17849.9466,27189.281,25632.5208,21769.3178,48354.4182,30351.28183,35943.85321,31189.44873,34017.93448,34100.97179,34617.1253,28214.70592,33501.03134,36312.33934,36466.45266,Beneficiary
Micronesia (Federated States of),17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Assigned
Mongolia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,53.699,63.001,77.751,131.54,92.92,187.62,245.46,372.76,844.698,623.609,1691.422,4571.163,4272.473,2059.702,337.768,94.32,-4156.405,1494.35,2173.741,2443.34,1719.12,2173.39,2504.295,2247.574,Not Assigned
Montenegro,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,0.0,0.0,71.89008,49.43149,65.37657,500.61185,622.00163,934.44223,960.42333,1527.25942,760.44077,558.0527,619.75295,447.4746,497.6552,699.36536,226.40964,558.56576,489.81482,416.44726,532.2845,698.91958,876.73478,526.22998,Not Assigned
Montserrat,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,2.29259,0.52852,0.63965,2.08062,2.3383,5.43766,3.99052,6.84513,12.68211,2.5615,3.55009,2.46385,2.61,3.73211,2.47845,1.27769,3.82259,3.60097,3.30063,1.29221,2.77656,2.19178,4.70391,3.6751,Not Assigned
Morocco,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,421.96205,2807.06007,480.69071,2314.4684,894.56271,1653.98573,2449.4462,2804.50128,2487.0941,1951.70719,1573.85627,2568.43435,2728.36109,3298.10243,3560.93139,3254.79935,2157.14944,2686.02972,3558.87886,1719.96145,1419.20787,2266.45561,2260.0894,1094.61393,Not Assigned
Mozambique,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,139.3,255.43549,347.25283,336.6984,475.51357,107.85332,112.60066,398.65564,591.59923,898.28488,2531.66175,3558.54361,5629.4097,6175.12464,4901.79009,3866.83199,3093.4,2293.1,2703.03129,2211.65443,3034.562,5101.668,2458.45311,2509.40327,Beneficiary
Myanmar,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,91.115,15.29,17.709,1855.15,729.93,110.35,724.245,2.194,603.425,27.15,6669.403,1117.686,496.877,584.298,946.223,3141.38,2929.606,4408.891,2891.919,2508.877,1907.15404,2066.60647,1238.5,1520.172,Not Assigned
Namibia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,186.40557,365.17218,181.36348,148.74887,225.84722,385.24106,386.57575,732.95985,720.26653,841.18253,283.79989,817.06544,1060.80697,769.86464,441.17377,887.99553,355.59023,279.94604,208.55676,-178.92567,-146.48706,851.16159,1071.91766,2302.83167,Not Assigned
Nepal,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,-0.48483,20.85,-5.95254,1.78615,-0.41735,2.45178,-6.64798,5.89024,1.01058,38.54543,86.62561,95.48636,91.97774,71.32127,30.18835,51.55803,106.13357,197.776,67.05568,184.9951,126.4926,195.9556,65.13463,73.88098,Beneficiary
Netherlands (Kingdom of the),17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,63854.98434,51927.49953,25038.25702,32899.86615,12452.36632,39047.15714,13977.70282,114161.18516,-6776.43095,38751.92229,-7184.47245,104991.40202,33286.76567,113799.66797,110148.84487,346507.48918,130974.29767,136540.25598,-30046.57688,-130007.97066,-131779.79363,-27618.05524,-80271.56011,-184351.88789,Not Assigned
Netherlands Antilles  [former],17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,-0.60503,62.45251,74.89385,10.96648,21.77709,41.86034,-21.95531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Assigned
New Caledonia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,-40.62609,103.04121,59.05552,116.04814,27.48019,-6.73874,749.08795,417.45346,1746.36856,1182.29568,1439.085,1715.02523,2831.45011,2071.95076,1658.44759,1081.1874,541.46899,488.66321,345.29537,723.48036,571.72813,793.71355,696.30735,687.24968,Not Assigned
New Zealand,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,1346.56884,-250.13137,1751.92744,-2788.45595,1439.66911,1204.70051,3706.20209,3589.38178,3122.86941,700.86452,-61.62138,4238.00096,3504.00152,1862.46463,2436.79766,-308.93039,2978.70563,2481.86385,2234.20317,4415.38335,4746.90316,3792.61565,10275.91598,1708.39083,Torchbearer
Nicaragua,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,266.5,150.2,203.9,201.3,250.0,241.1,286.8,381.7,627.3,433.9,489.9,936.3,775.7,965.1,1076.8,967.0,989.1,1035.4,837.6,503.0,746.5,1220.1,1293.8,1230.1,Not Assigned
Niger,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,8.43708,22.8951,2.40463,11.47109,20.32236,30.29378,50.54409,129.03872,340.42719,790.76254,940.31623,1065.78986,841.27578,719.33848,822.96702,529.4787,301.33248,338.71071,466.04227,717.14764,360.65357,594.83196,965.97462,966.0319,Not Assigned
Nigeria,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,1309.66517,1277.42064,2040.18209,2171.39032,2127.08614,4978.26003,4897.81,6086.73,8248.64,8649.52667,6098.96,8914.89,7127.38,5608.46273,4693.82863,3064.1689,3453.25841,2412.97492,775.2474,2305.09981,2385.27767,3313.21,894.76239,1872.52053,Beneficiary
North Macedonia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,215.0566,447.132,0.0,113.32635,323.66937,96.02169,432.57666,692.51017,585.76876,201.39624,212.52752,478.76977,142.90419,334.95553,272.5336,240.45175,374.60462,205.29801,725.20267,446.40215,230.06067,556.49498,784.52236,624.68103,Not Assigned
Norway,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,6408.77362,2505.65803,1192.41763,2450.34759,954.03682,-2273.65153,8061.80253,1557.91779,8840.07092,19551.61386,13434.43351,10578.79139,12281.04856,1042.21277,-1668.92268,-3945.35333,-4699.28571,-9776.01863,961.94282,7172.61364,-5970.47547,3352.73574,16759.85033,16150.86829,Torchbearer
Oman,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,83.2,5.2,122.0,25.0,111.0,1538.0,1597.0,3332.0,2952.0,1485.0,1243.17295,1752.92588,1365.40962,1612.48375,1287.38622,-2171.6515,2265.27958,2988.29649,5602.08062,1937.58127,1914.17425,8793.23797,5479.84395,4745.38362,Not Assigned
Other non-specified areas in Eastern Asia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,4928.0,4109.0,1445.0,453.0,1898.0,1625.0,7424.0,7769.0,5432.0,2805.0,2492.0,-1957.0,3207.0,3598.0,2828.0,2391.0,9692.0,3401.0,7114.0,8240.0,6053.0,5416.0,11360.0,6419.0,Not Assigned
Pakistan,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,309.0,383.0,823.0,534.0,1118.0,2201.0,4273.0,5590.0,5438.0,2338.0,2022.0,1162.0,859.0,1333.0,1887.0,1673.0,2576.0,2496.0,1737.0,2234.0,2057.0,2147.0,1462.0,2048.0,Beneficiary
Palau,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,3.17765,-1.43186,1.90101,4.59371,6.84504,4.0,33.28326,4.38324,4.74166,2.79087,2.68524,8.32613,21.63913,18.04111,39.86012,34.58316,63.719,44.503,50.605,44.712,43.1,31.441,72.014,47.81675,Not Assigned
Panama,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,623.9,467.1,98.6,817.5,1019.1,917.6,2547.3,1898.6,2146.7,1259.3,2723.3,3152.7,3210.5,3567.2,4458.7,4555.8,4745.4,4281.839,4043.423,4391.784,1401.277,2130.445,2313.419,2197.012,Not Assigned
Papua New Guinea,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,98.23303,63.77039,18.27881,101.02569,25.75608,33.5273,-6.87009,95.77284,-30.36936,423.20898,28.86783,-309.19834,25.0042,18.22224,-30.40111,27.97635,-39.76492,-180.17671,305.66346,335.17676,111.7676,-10.71249,458.40889,-416.4727,Not Assigned
Paraguay,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,137.93823,63.01008,2.04389,28.46065,69.55653,41.999,161.42945,452.83727,352.11692,101.84726,647.94094,704.94304,817.53249,528.69388,688.10287,576.30204,695.73724,341.38817,200.39697,357.69994,322.75898,268.07048,803.32326,323.92572,Not Assigned
Peru,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,809.69676,1144.26,2155.837,1335.00707,1599.03839,2578.71937,3466.53106,5490.96131,6923.65128,6430.65296,8454.62759,7682.26111,13622.4851,9826.00254,4536.70225,8206.47679,6458.52186,6530.19282,6761.18579,6387.97595,-768.90019,6321.19488,11844.85647,3344.4508,Beneficiary
Philippines,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,2240.0,195.0,1542.0,491.0,688.0,1850.936,2928.791,2823.719,1544.028,1990.338,1070.38694,2007.15073,3215.41516,3737.37174,5739.57402,4446.5792,6915.14844,8703.55065,6602.45962,6020.27048,3253.80434,10225.33783,5939.21499,8666.1476,Beneficiary
Poland,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,9445.31496,5579.25516,4030.10725,3982.30598,12140.25032,8203.21772,14577.49558,19836.21948,12283.03901,10039.32449,13874.44035,20693.85895,5516.52981,3999.37354,16404.13499,15900.94177,16436.67666,10721.47709,17265.91535,15343.22644,15779.47977,30661.43058,35144.3381,28362.40515,Not Assigned
Portugal,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,6559.80652,6195.65015,1630.03435,7983.64058,1787.70371,2234.48127,10767.79832,2803.54494,3549.65713,1779.30552,3074.63098,7937.64868,8623.43633,8984.08181,5327.99817,7694.10688,5251.53281,7965.05778,7591.30718,12860.89402,7982.64135,10469.09419,11942.41089,11965.08585,Not Assigned
Qatar,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,251.6,295.52,623.92,624.92,1198.97,2500.0,3500.0,4700.0,3778.62637,8124.73626,4670.32967,938.51648,395.87912,-840.385,1040.385,1070.879,773.901,985.98901,-2186.26,-2812.63736,-2434.06593,-1093.41,76.0989,-474.176,Not Assigned
Republic of Korea,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,11509.4,6522.3,5475.1,7010.0,13294.4,13643.2,9161.9,8826.9,11187.5,9021.9,9497.4,9773.0,9495.9,12766.6,9273.6,4104.1,12104.3,17912.9,12182.6,9634.3,8764.9,22060.4,25044.7,15178.4,Not Assigned
Republic of Moldova,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,127.54,103.44,84.05,73.75,146.2,190.7,258.47,541.26,711.46,274.14,292.96,359.67,241.44,233.21,341.69,237.3,83.23,151.59,312.84,522.82,149.96,404.34,591.35,356.76,Not Assigned
Romania,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,1056.75327,1157.93147,1140.6522,2196.30398,6435.59132,6152.30081,10858.11789,9732.80986,13491.53628,4665.44862,2997.17235,2362.92234,3198.54708,3602.36403,3215.68159,3840.47487,5000.38742,5419.47109,6218.91135,5790.96494,3432.02674,10605.6341,11148.62303,7296.39721,Not Assigned
Russian Federation,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,2651.06,2808.331,3425.021,7754.758,15283.751,14375.052,37441.574,54921.85,75855.697,27752.258,31667.969,36867.773,30187.664,53397.139,29151.662,11857.81,37175.76691,25953.53583,13227.64206,32075.62193,10409.87,38638.88,-15204.6,8997.58,Not Assigned
Rwanda,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,8.1,18.5,1.5,4.7,7.7,7.96,30.64397,82.28317,102.29,118.67,250.5048,119.10539,254.96324,257.6,458.9,379.8,342.3,356.4365,381.9116,353.84449,259.54811,399.29449,496.40637,716.48075,Not Assigned
Réunion,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,0.0,0.20598,0.10013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Assigned
Saint Helena,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,-3.84,0.23,0.0,0.0,-0.65,0.18,0.06,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Assigned
Saint Kitts and Nevis,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,96.21481,88.23074,79.77169,75.61216,55.77147,92.99449,110.41563,134.48444,177.90603,130.75084,116.26848,109.63271,108.37533,145.48824,159.07741,131.31439,130.65289,53.8071,46.03608,44.32489,-0.49466,15.75592,58.10979,35.15745,Not Assigned
Saint Lucia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,53.74815,58.80741,51.93541,106.42593,76.52029,78.23343,233.93473,271.89107,161.21071,146.39759,121.29697,96.41643,73.55838,160.06454,105.50996,210.46722,175.35037,96.88915,57.91549,93.91886,97.17306,104.73122,101.5577,149.02806,Not Assigned
Saint Vincent and the Grenadines,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,37.74444,21.04037,34.04826,55.16445,65.68617,40.08731,109.11234,119.4069,159.24336,110.22167,97.21811,85.62386,115.11134,154.06195,134.84819,120.67681,56.79277,152.74908,27.81032,58.13419,56.88227,173.69676,70.02047,63.07243,Not Assigned
Samoa,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,-1.20681,1.41459,1.5994,2.7243,7.75734,3.75662,21.85339,6.90554,49.46127,9.60527,0.40842,14.87285,20.8892,13.95942,22.85646,26.81366,2.54997,9.07802,16.72212,-4.41675,4.26287,8.9812,4.85343,-2.95087,Not Assigned
Sao Tome and Principe,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,3.8,3.0,3.6,3.4,3.5,15.7,38.0,36.0,79.1,15.5,50.6,32.2,22.47153,11.10534,41.38598,15.49962,27.05983,29.75981,22.52026,23.14106,33.02878,18.79308,127.03909,23.93117,Not Assigned
Saudi Arabia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,183.0,504.0,453.0,778.46136,1942.0,12097.333,5975.88739,6175.32111,5505.98397,436.35128,4878.8944,4683.85588,5035.06085,3371.40846,1509.06309,3970.64408,21954.83389,1014.0625,12141.12223,3079.21725,1621.2642,23111.90314,28055.08262,12319.03783,Not Assigned
Senegal,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,62.93751,31.94237,78.05299,52.49484,77.0285,44.58849,220.31976,297.42711,397.6329,320.03278,266.10765,338.2189,276.1754,311.36677,403.09806,409.16612,472.4098,588.293,847.84158,1065.46282,1845.66388,2588.12499,2928.67605,2641.32592,Not Assigned
Serbia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,51.78091,177.44092,490.63573,1466.98659,958.46976,1577.03577,4255.70364,4405.90689,3971.8563,2896.05718,1686.10375,4932.25162,1298.5703,2053.09739,1998.79507,2347.55977,2352.01656,2878.29158,4090.50567,4269.81253,3468.5262,4589.57518,4598.44333,4916.10673,Not Assigned
Seychelles,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,24.32698,64.74027,47.71778,58.4255,37.44667,85.8796,145.58595,181.628,182.103,171.402,210.805,207.363,261.36,170.254,229.97,194.545,155.24,191.94766,119.52353,143.7419,122.2948,168.1199,200.7754,238.4718,Not Assigned
Sierra Leone,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,39.00092,9.83576,10.41343,8.61505,61.15322,83.18225,58.76802,96.57771,57.62382,110.84551,238.43729,950.47825,722.44685,429.66449,375.0897,252.4359,138.51734,413.7246,250.48811,342.4,172.7,212.28919,186.20031,262.96704,Beneficiary
Singapore,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,14751.79238,17301.64311,5338.35216,16353.24708,22324.8907,17747.77698,37480.37988,42608.91779,11810.14376,18531.87671,57460.08463,39890.36238,60102.98636,56671.62151,73286.61063,59700.10838,67507.58206,85354.79713,73115.08687,97532.61719,74857.47335,126674.10008,141117.68832,159669.6225,Not Assigned
Sint Maarten (Dutch part),17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.63128,85.87709,39.65922,41.73305,-45.68215,19.60517,38.29508,53.14765,35.5442,54.70996,64.2483,-47.91508,73.86834,22.16746,26.81512,17.14591,37.30993,Not Assigned
Slovakia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,2720.37866,2274.8396,5864.87883,2975.66798,4028.99182,3109.63786,5803.08628,4017.2452,4868.02358,-6.0791,1769.76074,3491.28594,2981.68815,-604.24777,-512.82112,106.13991,805.90078,4016.77077,1675.08489,2510.63725,-2403.54721,1820.63309,3459.62404,180.26068,Not Assigned
Slovenia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,137.35766,358.53191,1569.67484,271.18034,675.45647,561.64752,706.27656,757.29157,1218.40993,-475.83431,105.36988,1087.41581,339.33064,-151.22267,1051.23865,1675.07736,1245.94169,897.745,1384.173,1463.04166,219.98707,1845.85225,2179.81011,1473.87656,Not Assigned
Solomon Islands,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,13.0283,-9.3133,-4.00199,-1.80069,5.68131,18.58087,44.29486,86.02601,74.95237,48.57332,165.92089,120.16958,23.89765,53.36162,21.69152,31.59716,38.60753,42.8399,24.83821,32.80862,9.13347,27.80485,43.90771,25.45911,Not Assigned
Somalia,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,0.27,0.04,0.14,-0.85,-4.79,24.0,96.0,141.0,87.0,108.0,112.0,102.0,107.33,258.0,261.0,303.0,330.0,369.0,408.0,447.0,534.0,601.0,636.0,676.5,Not Assigned
South Africa,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,887.34162,6783.92135,1569.15575,733.66602,798.02591,6646.92664,311.45011,6538.06193,9209.1725,7502.06227,3635.59625,4242.86578,4558.84735,8300.10378,5770.65899,1729.37699,2235.00147,2008.36098,5449.55401,5124.98696,3062.25642,40215.09908,9280.16411,3475.34699,Beneficiary
South Sudan,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,-793.0,44.0,0.15,-7.85,1.42,60.14,-231.84,17.5,67.5,121.5,-6.335,Not Assigned
Spain,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,39575.10319,28408.1288,39222.56929,25819.30265,24760.68367,25020.18355,30802.38001,64264.41411,76992.51327,10406.59838,39872.50959,28379.20637,25696.45275,27703.03473,23462.59615,11264.83968,25300.52467,24742.15158,58304.95104,19130.7054,14883.96424,39505.89833,52640.83469,44885.60183,Not Assigned
Sri Lanka,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,175.13,81.8878,192.0,198.7,223.0,272.0,480.0,603.4,752.2,404.0,477.6,955.912,941.11659,932.55132,893.62898,679.65564,897.04938,1372.72304,1614.04401,743.4662,434.0757,592.29,884.1505,711.8262,Not Assigned
State of Palestine,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,62.005,19.176,9.44,17.972,48.9,46.542,18.588,28.296,51.508,300.468,206.283,349.31,58.405,175.712,159.7,102.9,296.7,188.34453,251.62839,131.87998,79.74499,353.47705,232.94116,299.0,Not Assigned
Sudan,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,392.2,574.0,713.18,1349.19,1511.07,1617.09814,1841.83381,1504.37984,1653.12032,1726.2984,2063.731,1734.37699,2311.0,1687.88418,1251.28089,1728.3734,1063.76754,1065.29848,1135.78716,825.35499,716.93971,522.9,573.5,548.2,Not Assigned
Suriname,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,-97.2,-26.8,-73.6,-76.1,-37.3,28.0,-163.4,-246.7,-231.4,-93.4,-247.7,69.79132,173.72333,187.60386,164.09842,266.74146,299.98714,98.20302,119.19076,-7.78468,0.34884,-124.04535,3.3514,-63.47874,Not Assigned
Sweden,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,23432.80682,10914.35507,12273.03497,5280.28888,12093.2549,11515.98602,27445.93908,28592.62854,36946.94361,10146.69799,97.12078,12929.46528,16257.07378,4101.18561,6607.54811,7967.19321,18969.18824,12245.84331,4459.23724,9527.77276,18828.68425,24442.53044,55043.62112,24972.00561,Torchbearer
Switzerland,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,19854.57474,9389.13612,6864.25725,17305.4617,1845.83836,-266.94936,44598.43361,33538.24238,16214.86619,29934.89716,29875.9404,26414.90267,29482.97401,1154.9207,9340.07171,84319.6007,150241.1228,111243.0308,-84416.43837,-97871.10713,-159709.89478,-151582.88122,-65665.36048,-54173.55263,Torchbearer
Syrian Arab Republic,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,270.0,110.0,115.0,160.0,320.0,583.0,659.0,1241.95912,1465.62339,2569.54827,1469.19686,804.16264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Assigned
Tajikistan,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,23.5433,9.4954,36.0664,31.6498,272.0251,14.21,189.71,398.4,814.75,131.33,157.37573,200.37916,254.79284,326.841,451.29129,571.67804,345.40706,307.02968,359.6176,364.48031,106.53479,84.03818,174.02224,140.57984,Not Assigned
Thailand,17.3.1,Foreign direct investment (FDI) inflows (millions of United States dollars),GF_FRN_FDI,CU_USD_M,3410.119,5073.202,3355.416,5222.348,5858.576,8215.6372,8917.47035,9194.78515,8054.35147,5361.81182,14554.95,1370.363,9135.216,15493.02,4809.074,5623.782,2491.28,7874.923,11705.38,3780.525,-5630.41,14647.91,11705.08,8053.35,Not Assigned
